id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
549234825945584146,Modern 3 Bedroom Condo in the Heart of Downtown,249286803,Amy,,Waterfront Communities-The Island,43.644127,-79.389404,Entire home/apt,215,2,50,2022-12-04,7.01,2,0,50,STR-2203-FZLHHD
549287726691060773,Entire 1 Bedroom Rental Unit - Bright and Lovely,43127349,Mendel,,Forest Hill South,43.6866,-79.41437,Entire home/apt,375,2,1,2022-05-01,0.14,1,363,1,STR-2203-GFTKVF
549292987801825119,Exclusive Suite in Toronto Yorkville Plaza,112079572,Yasmin,,Annex,43.67097,-79.3935,Entire home/apt,337,2,28,2022-11-15,3.13,1,87,28,STR-2202-FQCXVC
554399002499778359,Peaceful Condo w/ Pool and Hot Tub,345078747,Tafari,,Woburn,43.78278,-79.24551,Entire home/apt,150,28,7,2022-10-26,2.23,1,364,7,STR-2202-FJTKVB
549319572473195041,Bed in 6-Bed Mixed Dorm,440334158,Samesun,,Kensington-Chinatown,43.656918,-79.403168,Shared room,46,1,90,2022-11-21,10.59,3,364,90,Exempt
549336028668648482,Spacious 1 bedroom-12 minutes to Pearson Airport,399985711,Bryant,,Markland Wood,43.62871,-79.57776,Private room,51,28,4,2022-09-01,0.48,1,365,4,
549376635030876869,Downtown Toronto City Hall 1-bedroom condo,293738032,Jason,,Bay Street Corridor,43.65087,-79.3812,Entire home/apt,135,28,3,2022-11-10,0.95,2,58,3,
554421747971224594,Newly Renovated Cozy 4BDR Home,86342747,Thithusha,,Kennedy Park,43.72173,-79.2594,Entire home/apt,400,2,14,2022-09-21,2.11,1,90,14,STR-2201-FRYDVC
554525376393923267,Entire Lovely 1 bedroom downtown Toronto w Parking,145783887,Ibro,,Little Portugal,43.64085,-79.4236,Entire home/apt,180,1,41,2022-08-28,4.29,1,0,41,STR-2205-GBMPHD
549390312784822295,Lovely 1 bedroom-12 minutes to Pearson Airport,269078352,Olivia,,Markland Wood,43.62814,-79.57936,Private room,51,28,2,2022-10-26,0.81,1,365,2,
554556160750198241,Stylish and spacious Toronto home with peloton,17608339,Olia,,South Riverdale,43.67012,-79.33148,Entire home/apt,200,30,0,,,1,306,0,
549410278325269500,Cozy 1 Bedroom Condo with Large Patio!,442427133,Frankie,,University,43.66497,-79.40458,Entire home/apt,100,180,1,2022-07-15,0.21,1,128,1,
554628319152867430,Cheerful and Private 1 Bedroom With Ensuite Bath,102511095,Arujan,,West Humber-Clairville,43.72279,-79.61249,Private room,62,28,0,,,1,358,0,
554810546546634304,Toronto Rouge,29395026,Sylvester,,Rouge,43.81995,-79.20262,Entire home/apt,56,3,11,2022-10-12,1.10,6,155,11,STR-2010-HXLXPL
549482272132268329,Cheerful Bedroom 2M,232638383,Sarah,,Bayview Village,43.77031,-79.37316,Private room,46,1,37,2022-11-21,3.65,3,23,37,STR-2108-FKCVHB
549494028703665896,Cheerfull Bedroom 1M,232638383,Sarah,,Bayview Village,43.76838,-79.3747,Private room,44,1,37,2022-12-05,3.64,3,19,37,STR-2108-FKCVHB
549540931416578754,Million Dollar Views Downtown-1 BDRM-FREE PARKING,322262082,Rebecca,,Waterfront Communities-The Island,43.63874,-79.39892,Entire home/apt,207,28,105,2022-11-19,10.26,1,167,105,STR-2201-GWSDVH
554918269624228826,Crown Jewel of Yorkville,336838455,Sam,,Annex,43.66949,-79.39345,Entire home/apt,120,31,0,,,2,326,0,
554928112531697987,Cheerful room in shared home 10mins from airport!,217759933,Erika,,Markland Wood,43.62941,-79.57841,Private room,148,1,13,2022-08-08,1.53,2,365,13,STR-2201-GZBRVH
549553995008753949,Gorgeous City Apartment,17896017,Shereen,,Stonegate-Queensway,43.62445,-79.50155,Entire home/apt,102,28,3,2022-10-12,0.42,2,365,3,
555031791887499160,"Cozy 2-bdrm Full House w/ Parking, Close to Subway",2724405,LeVi,,Lambton Baby Point,43.65479,-79.48757,Entire home/apt,257,2,34,2022-11-25,3.42,2,292,34,STR-2201-HSPRVL
555232492304933049,4 bedroom basement unit near Humber college,66274966,Payal,,West Humber-Clairville,43.726463,-79.585869,Entire home/apt,192,28,0,,,5,320,0,
555795306675758879,Cozy cabin feel in the city,155627276,Leanne,,Oakwood Village,43.69115,-79.44545,Entire home/apt,150,2,27,2022-12-03,4.03,1,360,27,STR-2203-GKSHHG
549895040945298775,Front Street Central,442511400,Anum,,Waterfront Communities-The Island,43.64315,-79.38849,Entire home/apt,95,31,3,2022-11-14,0.35,1,332,3,
550021995107130806,Cozy room near airport for long or short term stay,15870632,Max,,Rexdale-Kipling,43.7152,-79.55599,Private room,39,1,1,2022-02-16,0.10,2,6,1,STR-2112-FRBRVC
555859819295732668,"Cozy, 1 bedroom basement apartment in Greektown!",1719174,Alexandra,,Danforth,43.68324,-79.33836,Entire home/apt,120,3,6,2022-08-30,0.68,1,0,6,STR-2202-GTWXVH
555998137501447714,Queen bedroom in a recently renovated house,187430603,Dung Tien,,Islington-City Centre West,43.62748,-79.51656,Private room,46,28,2,2022-08-31,0.25,5,364,2,
556413501508803284,Scandinavian inspired laneway suite,201026805,Marc,,Corso Italia-Davenport,43.67757,-79.44748,Entire home/apt,141,28,3,2022-10-21,0.78,1,242,3,
556605294037176738,"Stunning Three Story Loft with Roof-Patio, Queen W",6885850,Joe,,Niagara,43.64445,-79.41571,Entire home/apt,250,28,0,,,1,88,0,
550025857768668268,Sunny Queen West Apt in Little Portugal & parking,52598398,Avraham,,Little Portugal,43.64303,-79.42281,Entire home/apt,64,30,1,2022-03-01,0.11,2,1,1,
550076622397959263,scarborough 别墅地下室房间,208018084,NaNa,,L'Amoreaux,43.799786,-79.299789,Private room,60,28,5,2022-10-31,0.56,8,365,5,
556675496038995525,Massey Tower Corner Unit w 2 Bed & 2 Bath,443914961,Marc Anthony,,Church-Yonge Corridor,43.653435,-79.379189,Entire home/apt,450,2,24,2022-11-06,3.36,1,134,24,STR-2204-GYZPHH
556677929235150852,Family-Friendly Get Away in the Beaches,1732667,Maekin,,East End-Danforth,43.68444,-79.30204,Entire home/apt,150,3,7,2022-08-22,0.98,1,0,7,STR-2204-FXDBHD
550115359061236606,cozy 2 bedroom basement apartment +free parking,293738032,Jason,,L'Amoreaux,43.80393,-79.31683,Entire home/apt,50,28,1,2022-09-30,0.43,2,35,1,
556700344588075421,Quaint 4BR+D Home w/ free parking ◈WFH & mini Gym◈,269243315,Alec & Lily,,Newtonbrook East,43.801579,-79.397949,Entire home/apt,1000,1,20,2022-10-03,2.20,50,143,20,STR-2112-GTSDVH
550124427806993596,Lovely 1-Bedroom Apartment Free Street Parking,193516390,Irena,,Long Branch,43.59729,-79.52693,Entire home/apt,72,28,2,2022-10-31,0.41,3,61,2,
556740326311483049,Private 4-bedroom Basement Unit Near Yorkdale Mall,53728823,Trudy,,Englemount-Lawrence,43.72802,-79.43894,Entire home/apt,219,2,56,2022-11-27,5.77,1,175,56,STR-2202-HJBRVJ
550164828364591890,Bright spacious room near York University Subway,325656364,Runying,,York University Heights,43.76652,-79.50288,Private room,85,1,0,,,9,365,0,STR-2010-JDJKPM
557071643085399861,Lovely downtown Condo/Walk2CN/RogersCentre,238806220,Nayera,,Waterfront Communities-The Island,43.63994,-79.39636,Entire home/apt,120,100,0,,,1,29,0,
550165489085123288,Warm bright quiet room near York University Subway,325656364,Runying,,York University Heights,43.76791,-79.50338,Private room,65,1,4,2022-09-23,0.48,9,365,4,STR-2010-JDJKPM
557079294377369756,Beautiful beach house in the heart of the Beaches,3154334,Victoria,,The Beaches,43.67123,-79.29435,Entire home/apt,500,5,6,2022-09-05,1.19,1,39,6,STR-2112-FQLDVC
550190887112368964,Pristine & lakeview 1BR+D Condo w/ private balcony,269243315,Alec & Lily,,Waterfront Communities-The Island,43.642918,-79.380486,Entire home/apt,1000,28,45,2022-11-13,4.80,50,47,45,STR-2201-HWQXVL
550219465821466525,"Designer 2Br + Study Condo, ED - CN Tower View",4525751,Kalani,,Waterfront Communities-The Island,43.64373,-79.38835,Entire home/apt,599,28,7,2022-06-08,0.73,15,90,7,STR-2108-HVGHHL
550267388603624648,3 Bedroom House by beautiful ravine,142287588,Elijah,,Lansing-Westgate,43.75501,-79.41804,Entire home/apt,350,2,12,2022-10-15,1.34,1,90,12,STR-2202-FZHRVD
557218937122898620,201103bright bedroom with private bathroom,354779562,Kaiyan,,Trinity-Bellwoods,43.653313,-79.408836,Private room,80,28,4,2022-10-01,0.44,15,32,4,
550641491869574057,Classy Industrial Venue ◈ Prime Location & Parking,129499579,Valeria,,South Parkdale,43.637161,-79.427124,Entire home/apt,105,28,80,2022-11-07,7.87,2,0,80,STR-2201-HLPRVK
557437812587251363,✩ ✩ ✩ Newly  renovated 2bed spacious BSM + Parking,385143931,Mina,,Newtonbrook East,43.79909,-79.41044,Entire home/apt,75,10,7,2022-09-24,0.78,33,352,7,
550701754808771192,Stunning 1 Bedroom Downtown,37507232,Raymond,,Waterfront Communities-The Island,43.64328,-79.38274,Entire home/apt,217,28,7,2022-09-24,1.27,1,89,7,STR-2201-GQBRVG
557440538819461646,"Close to airport, elite area , free parking",15358124,Niraj,,Islington-City Centre West,43.65346,-79.54929,Private room,66,1,17,2022-11-22,2.76,1,6,17,STR-2202-HLQXVK
557833997117824143,Spacious Custom Home Near Downtown Toronto,170928318,Mark,,Islington-City Centre West,43.64459,-79.54091,Entire home/apt,482,3,0,,,1,326,0,STR-2202-GWCXVH
557984143754534650,201101bright bedroom with private bathroom,354779562,Kaiyan,,Trinity-Bellwoods,43.65331,-79.40884,Private room,80,28,3,2022-07-29,0.38,15,32,3,
550747976242263787,❤️of The Danforth✭Rooftop Deck✭Netflix✭W/D✭Kitchen,281495688,William,,Playter Estates-Danforth,43.68205,-79.34774,Entire home/apt,129,28,4,2022-11-26,0.65,4,301,4,
557996986357706940,Very Cozy 1BR Townhome Apartment by Lakeshore!,342453116,Ty,,Niagara,43.64054,-79.41238,Entire home/apt,197,28,47,2022-11-22,4.76,4,341,47,STR-2205-GPBXVG
558032457845395511,Jade - Luxury Executive Condo Yorkville,5988339,Toronto Luxury Suites,,Annex,43.672450175497254,-79.3887888275827,Entire home/apt,150,30,0,,,15,340,0,
558040065294904410,Stargaze - Luxury Executive Condo Yorkville,5988339,Toronto Luxury Suites,,Annex,43.67129,-79.38858,Entire home/apt,227,30,0,,,15,334,0,
558092331820281029,Furnished 1 Bed + Office in prestigious location,431893791,Alan,,Willowdale East,43.76403,-79.407043,Entire home/apt,150,28,6,2022-11-30,0.69,1,120,6,
558094423327014228,"3 Queen BR, 2.5 Bath home w/ yard in hip location",3894776,Aleksandra,,Little Portugal,43.64609,-79.42974,Entire home/apt,525,1,12,2022-09-18,1.45,2,353,12,STR-2111-JCWVHM
551569000262608209,Luxurious Condo - Amazing Location (Parking Incl.),252382669,Mahmoud,,Waterfront Communities-The Island,43.64307,-79.38187,Entire home/apt,207,1,13,2022-10-22,1.44,1,0,13,STR-2202-FTHRVC
558128841819866733,Quiet/Clean Private Room & bathroom. A+ Location,13162025,Kes,,Long Branch,43.59525,-79.53419,Private room,42,28,5,2022-10-31,0.78,2,224,5,
558171704835682262,Sophisticated Urban Oasis,19174142,Jade,,Dufferin Grove,43.65953,-79.42886,Entire home/apt,661,2,29,2022-11-27,3.22,1,56,29,STR-2202-FQTKVC
551693641927801160,Entire Fully Furnished 2BHK in Heart of Toronto,246451829,Neerav,,Kingsway South,43.65127,-79.49611,Entire home/apt,90,30,3,2022-10-03,0.35,1,337,3,
558174790978750184,1850sf /4 Bedroom 3bath . Sleeps  14+,444247899,Matt,,Waterfront Communities-The Island,43.64031,-79.39914,Entire home/apt,988,28,18,2022-11-13,2.00,4,362,18,STR-2202-HFQXVJ
558539250349454645,201201 bright masterroom,354779562,Kaiyan,,Trinity-Bellwoods,43.653313,-79.408836,Private room,90,28,5,2022-11-01,0.56,15,0,5,
552061977593182073,Prestigious 2-bdrm Condo w/breakfast,47899250,Ray,,Waterfront Communities-The Island,43.642176525987814,-79.38141529496191,Entire home/apt,313,28,55,2022-11-13,6.96,2,261,55,STR-2112-GVGKVH
558544634287437697,201202 Bright master room,354779562,Kaiyan,,Trinity-Bellwoods,43.65331,-79.40884,Private room,80,28,2,2022-04-10,0.22,15,1,2,
558791157616178419,Entire place&complete privacy-modern bedroom&bath,73260148,Jen,,Newtonbrook East,43.79662,-79.41354,Entire home/apt,120,2,17,2022-11-07,1.95,1,81,17,STR-2201-GWPRVH
558826793118510716,Private 3-Bedroom Suite with Parking On Premises,53331573,Timothy & Vaamitha,,Tam O'Shanter-Sullivan,43.77478,-79.29582,Entire home/apt,135,2,31,2022-11-30,3.22,4,172,31,STR-2202-FJCXVB
558854222130676289,Playful 3 bedroom home in the heart of Toronto.,13054445,Alison,,University,43.66281,-79.40793,Entire home/apt,600,7,0,,,2,339,0,STR-2202-HXJXVL
559229897469700319,Quiet living in the heart of downtown,61238614,Ellen,,North Riverdale,43.67515,-79.35218,Entire home/apt,300,28,3,2022-08-31,0.48,1,139,3,STR-2011-FMSXVC
559300216814013672,Lovely bachelor with Free parking & wifi,250931206,Lien,,Brookhaven-Amesbury,43.69818,-79.49427,Entire home/apt,70,28,2,2022-06-01,0.27,7,335,2,
559403774770620681,Room with private bath near York University,43488381,Lucy,,York University Heights,43.76872,-79.49603,Private room,153,1,0,,,6,365,0,STR-2201-FWQXVD
559410429361494608,Room w private bath near York  University,43488381,Lucy,,York University Heights,43.76744,-79.49569,Private room,205,28,1,2022-02-20,0.10,6,365,1,STR-2201-FWQXVD
552083757072358079,Cheerful 1 Basement bedroom with 2 twin beds,432507705,Inez,,Thistletown-Beaumond Heights,43.73298,-79.56107,Private room,80,28,0,,,5,365,0,Exempt
559492825551556406,"Hollywood North - Glam, Spacious, Inspired Suite",50280478,Matt,,University,43.66136,-79.40819,Entire home/apt,164,2,28,2022-11-23,3.77,1,16,28,STR-2202-HZHRVM
552139946180773445,New cozy stylish clean bedroom downtown Toronto,442306095,Hai,,Palmerston-Little Italy,43.66012,-79.4103,Private room,93,2,55,2022-12-01,5.57,2,31,55,STR-2111-JCGHHM
552450632955451190,◈ Exec 2BR 2BTH w/ Million $ View of  CN tower ◈,269243315,Alec & Lily,,Waterfront Communities-The Island,43.644127,-79.389404,Entire home/apt,1000,28,37,2022-10-29,3.99,50,42,37,STR-2106-GGZDVF
559506803183921749,Yorkvilles High in the Sky Suite,444521668,Masoum,,Annex,43.67294,-79.3883,Entire home/apt,196,31,2,2022-09-30,0.61,1,341,2,
559611864089180472,Room with private bath at York University,325656364,Runying,,York University Heights,43.76725,-79.49654,Private room,108,1,0,,,9,365,0,STR-2201-FWQXVD
552469961552362908,Fancy Room in the heart of Toronto,18452678,Vakkas,,Church-Yonge Corridor,43.66398,-79.37889,Private room,84,28,6,2022-07-01,0.67,1,89,6,STR-2202-FGGKVB
559620530258710099,Room with private bath at York University,325656364,Runying,,York University Heights,43.76741,-79.49771,Private room,108,28,0,,,9,365,0,STR-2201-FWQXVD
552612220689700679,Lovely 1 -Bed Condo on Wellsley Downtown,339842916,Olu,,North St.James Town,43.66759,-79.37453,Entire home/apt,134,29,2,2022-08-10,0.31,29,334,2,
559634347960026336,Lovely bedroom for Rent Near downtown Toronto,52477674,Peihong,,Danforth,43.68559,-79.31688,Private room,41,1,0,,,2,235,0,STR-2012-FYQKVD
552680367060999554,Minimalist Roncesvalles Apartment - Pet Friendly,3228750,Ashley,,South Parkdale,43.63888,-79.4419,Entire home/apt,80,28,0,,,1,0,0,
552800666835987707,Bluffers Park Waterfront at heart of Toronto,324230812,Aldeen,,Cliffcrest,43.71388,-79.23434,Private room,50,1,44,2022-11-20,4.73,9,68,44,STR-2202-GCCXVD
559713720777266868,Cherry’s den-2,139563840,Charity,,Glenfield-Jane Heights,43.74095,-79.49991,Private room,38,3,29,2022-12-03,3.23,2,8,29,STR-2010-FZQKPD
552868303518928400,"Luxurious  Condo Near CN Tower, Free Parking!",443122527,Israel,,Waterfront Communities-The Island,43.64843,-79.39246,Entire home/apt,285,1,71,2022-09-01,7.01,1,34,71,STR-2202-FKYDVB
560091194370125453,Modern Luxury Suite Overlooking High Park,6255520,Lynn,,High Park-Swansea,43.64621,-79.47219,Entire home/apt,150,28,3,2022-09-24,0.43,1,339,3,
560253308983428947,🍀 Lovely 1-bedroom condo with pool,59984703,Sina,,Henry Farm,43.77399,-79.34463,Entire home/apt,127,5,0,,,2,349,0,STR-2012-FYKVHD
553078352929648756,"1+1 bedroom ground basement apartment,free parking",351564043,Cindy,,Brookhaven-Amesbury,43.70081,-79.49907,Entire home/apt,68,31,4,2022-10-19,0.45,5,325,4,
560254688278626193,*New* Cozy Island Retreat,1398782,Jeyda,,Waterfront Communities-The Island,43.6289,-79.35887,Entire home/apt,150,28,0,,,1,314,0,
560311179600099136,Modern 1 Bedroom Suite +Sofabed and balcony :),269243315,Alec & Lily,,Niagara,43.63803,-79.40366,Entire home/apt,1000,28,0,,,50,243,0,
560832567426220546,201B3 Bright bedroom with private bathroom,354779562,Kaiyan,,Trinity-Bellwoods,43.653313,-79.408836,Private room,80,28,3,2022-10-02,0.35,15,4,3,
553338124737099447,Botanical 1 BD 51st Floor Lake Ontario View,10202618,Globalstay,,Waterfront Communities-The Island,43.64102,-79.38184,Entire home/apt,475,28,5,2022-05-02,0.49,71,365,5,STR-2103-JBJRVM
560842840468079243,201B2 Basement bedroom with private bathroom,354779562,Kaiyan,,Trinity-Bellwoods,43.653313,-79.408836,Private room,80,28,4,2022-09-02,0.46,15,0,4,
560848623202367352,201B1  Basement Bedroom with private bathroom,354779562,Kaiyan,,Trinity-Bellwoods,43.653313,-79.408836,Private room,80,28,3,2022-09-24,0.44,15,0,3,
553389817962327985,Botanical 1 BD+Den 51st Floor w/ lake & city views,10202618,Globalstay,,Waterfront Communities-The Island,43.64137,-79.38229,Entire home/apt,193,28,0,,,71,335,0,
553401288995639372,Lovely Bright 1 Bedroom in Great Area - Sleeps 4!,443226324,Chels,,Waterfront Communities-The Island,43.64126,-79.39835,Entire home/apt,129,1,25,2022-10-29,2.47,1,60,25,STR-2112-FSZKVC
561150007163206535,Lovely condo at an amazing location in Toronto,96717048,Arash,,Waterfront Communities-The Island,43.64218,-79.38318,Entire home/apt,205,1,35,2022-10-23,3.87,1,356,35,STR-2202-HXZKVL
553473101973146319,2 bed/ 2 bath with incredible views & parking,846505,Julie,,Waterfront Communities-The Island,43.64121,-79.39801,Entire home/apt,300,5,17,2022-11-16,2.23,50,32,17,STR-2201-GPLDVG
561186269430277371,Entire cozy studio unit in downtown Toronto,209756478,Sajad,,North St.James Town,43.67031,-79.37926,Entire home/apt,220,28,10,2022-10-02,2.29,1,0,10,STR-2202-FQFDVC
553513801856299913,3 Bedroom Oasis in Little Portugal,253678734,Nesty,,Little Portugal,43.64796,-79.43326,Entire home/apt,200,30,0,,,13,308,0,
553679637303116213,Designer industrial loft with balcony,27220193,Jacqueline,,Niagara,43.64025,-79.41501,Entire home/apt,171,28,1,2022-08-28,0.29,1,271,1,
561274164308346151,Cozy Circus themed one bedroom east end apartment.,43067029,Sherry,,Greenwood-Coxwell,43.66983,-79.32403,Entire home/apt,75,28,3,2022-08-20,0.40,1,116,3,
553717575426408482,TIFF Downtown Luxury Furnished Condo (1+1 - 2 bed),443306346,Ekaterina,,Waterfront Communities-The Island,43.64771,-79.38944,Entire home/apt,125,183,0,,,1,128,0,
561544764489221266,Luxurious 3 Bedroom Condo in Downtown Toronto,36114239,Alexandra,,Bay Street Corridor,43.66424,-79.38905,Entire home/apt,150,30,0,,,1,158,0,
553721557900124024,Lovely 1BDRM Downtown Condo - Fort York,433602944,Riddhi Batukbhai,,Niagara,43.63887,-79.40239,Entire home/apt,20,30,2,2022-07-12,0.25,1,236,2,
553826289138600253,Breathtaking views of Toronto Downtown,335179566,Emmy,,Bay Street Corridor,43.65463,-79.38137,Entire home/apt,248,1,44,2022-11-07,4.78,1,331,44,STR-2202-FDZKVB
561633157224218018,Lake view🏙,444942101,Jonathas Leonardo,,Waterfront Communities-The Island,43.6429,-79.3814,Entire home/apt,181,2,45,2022-11-19,5.58,2,50,45,STR-2203-JCZPHM
554107797139463592,Cheerful large room with 2 Twin beds,432507705,Inez,,Thistletown-Beaumond Heights,43.73144,-79.55955,Private room,80,28,1,2022-06-30,0.19,5,365,1,
561656637620384579,Sassy Exclusive unit Prime Location,254569147,Marco,,Waterfront Communities-The Island,43.64468,-79.40063,Entire home/apt,150,30,0,,,2,104,0,
564604814516712730,Luxury City Centre Loft In Trinity Bellwoods,340760743,Ben,,Trinity-Bellwoods,43.6469,-79.41819,Entire home/apt,195,28,4,2022-08-15,0.53,1,334,4,STR-2202-HTHRVL
561783461293057659,Unique Cottage Hidden in Toronto's Artsy West End,27652861,Kelly,,South Parkdale,43.63347,-79.43198,Entire home/apt,514,2,0,,,1,178,0,STR-2208-HJDHHJ
564773997422929118,Your Home Away from Home,445614545,Marisan,,Humber Summit,43.75008,-79.5642,Entire home/apt,90,2,6,2022-12-01,1.15,1,68,6,STR-2202-GZGKVH
565018390311891216,Lovely one bedroom condo close to downtown Toronto,23859208,Philip,,Dovercourt-Wallace Emerson-Junction,43.6662,-79.44764,Entire home/apt,75,28,3,2022-08-30,0.41,1,351,3,STR-2203-GYCXVH
565174062430954784,Contemporary 1 bedroom + den condo steps to subway,211854911,Irina,,Islington-City Centre West,43.64072,-79.52748,Entire home/apt,105,28,6,2022-11-03,0.71,1,335,6,
565218131876285452,Luxury Bachelors unit on Lakeshore Toronto,444617430,Akinsanya,,Long Branch,43.58827,-79.53,Private room,165,2,0,,,1,365,0,STR-2207-HSSKVL
561894731439938655,Bright and Spacious Two Bedroom Basement Apartment,81152902,Samantha,,Parkwoods-Donalda,43.74392,-79.32806,Entire home/apt,110,28,2,2022-09-01,0.46,1,311,2,
565243539099970000,"Beyond a great location, uniquely yours experience",12187230,Abhishek,,Stonegate-Queensway,43.633217,-79.485626,Entire home/apt,144,1,52,2022-12-03,5.67,1,146,52,STR-2202-FMYDVC
562263594339019929,Amazing Deal! Lovely 1bd in Pape Village,10195368,Lyuba,,Old East York,43.69097,-79.34328,Entire home/apt,75,28,0,,,1,64,0,
565274681681011864,Relax room on the Danforth,8303209,Jason Thuan Van,,Greenwood-Coxwell,43.6812,-79.3257,Private room,44,28,3,2022-08-01,0.45,5,225,3,
565292819898344581,Charming room on the Danforth,8303209,Jason Thuan Van,,Greenwood-Coxwell,43.68188,-79.32571,Private room,42,28,1,2022-10-01,0.45,5,281,1,
565374467669042981,Boutique 1-bedroom condo in downtown Toronto,517266,Arsen,,Moss Park,43.65105,-79.3706,Entire home/apt,330,28,4,2022-11-12,1.64,1,18,4,STR-2206-FYZRVD
562450099324641499,Renovated private room with bathroom in Toronto,93362629,Brendan,,Dufferin Grove,43.65952,-79.43419,Private room,97,2,39,2022-11-27,4.47,3,361,39,STR-2202-HWCXVL
565867951952881554,Lovely 1 bedroom condo with parking,440753555,Maye,,Church-Yonge Corridor,43.66278,-79.38273,Entire home/apt,142,30,3,2022-09-30,0.47,1,325,3,
562497322831984877,Toronto's Vibrant Condo Retreat With Scenic Views,212003538,Nabeel,,Bay Street Corridor,43.66414,-79.38584,Entire home/apt,287,28,41,2022-11-05,5.21,1,169,41,STR-2203-FFHVHB
565874265112843583,665 2bedrooms-basement unit,245417090,Kai,,University,43.65994,-79.40862,Private room,135,28,3,2022-08-29,0.39,15,0,3,
562498313613122376,Bright & Cosy midtown 2 BR unit w/parking,76087305,Mai,,Briar Hill-Belgravia,43.69555,-79.45903,Entire home/apt,140,4,9,2022-09-11,1.28,2,67,9,STR-2110-FLBPHB
565931840933191417,✦ Peaceful City Getaway ✦ Modern 3BR Nearby Beach!,41544655,Sajen,,Centennial Scarborough,43.78396,-79.14355,Entire home/apt,253,2,28,2022-11-10,3.21,1,180,28,STR-2202-HQSDVK
562920879539122540,"Bright &
Cozy 1 bedroom apt w fireplace",20181501,Helen,,Dovercourt-Wallace Emerson-Junction,43.66124,-79.44307,Entire home/apt,150,5,2,2022-08-23,0.40,1,31,2,STR-2203-GFFHHF
566010128237791783,Private Spacious Suite Toronto West European Charm,150813829,Maria,,Willowridge-Martingrove-Richview,43.68058,-79.54374,Private room,95,2,61,2022-11-27,6.38,1,76,61,STR-2202-GCBRVD
566026745293497420,Toronto's Best View,199994556,David,,Waterfront Communities-The Island,43.64125,-79.3819,Entire home/apt,228,1,80,2022-12-03,10.96,1,310,80,STR-2204-GBXBHD
563023893950578407,Cheerful and spacious 4 BR with Pool,1147214,Matthias,,High Park-Swansea,43.64696,-79.45677,Entire home/apt,500,28,0,,,1,294,0,
563100073139843485,One bedroom apartment in Toronto's Hip Hotspot,145533602,Jason,,Junction Area,43.66748,-79.48038,Entire home/apt,65,28,4,2022-11-10,0.61,2,224,4,
566128052375732723,Scarborough-2 Bedroom Entire Basement -cozy living,273055985,Mohammed,,Eglinton East,43.74127,-79.2388,Entire home/apt,108,1,28,2022-11-28,4.86,1,334,28,STR-2204-HDSHHJ
566262722215149479,Cozy room near 401/404 and Seneca collage,88830865,Akiva,,Pleasant View,43.79471,-79.33517,Private room,31,28,3,2022-11-02,0.88,2,339,3,
563252831374909261,BRAND NEW 1BD+DEN High-Rise w/ Terrace View,14908548,Yufei,,Church-Yonge Corridor,43.65166,-79.37817,Entire home/apt,220,28,3,2022-11-20,0.38,1,115,3,
566461032655772487,NEW Cozy Fireplace Suite w/ Office+Patio CN Tower,78189666,Fiona,,Waterfront Communities-The Island,43.6421649,-79.3816248,Entire home/apt,361,1,31,2022-11-18,5.54,1,180,31,STR-2206-GLKDVG
566494878943221278,Sophisticated 1 Bedroom Condo. In Prime location!!,445080509,Mo,,Bayview Village,43.77015,-79.37136,Entire home/apt,225,4,19,2022-11-21,2.18,2,347,19,STR-2202-JFSDVM
563352343140407248,Skyline View Lovely 2 BEDS FREE parking YORKVILLE,98752684,Kinselle Kate,,North St.James Town,43.66922,-79.37439,Entire home/apt,250,28,9,2022-09-25,2.21,3,259,9,STR-2206-FGDDVB
566543827158820282,Modern and Sunny One Bedroom - Stockyards,99936384,Sadaf,,Junction Area,43.67062416460323,-79.47727506432982,Entire home/apt,85,28,5,2022-10-31,0.68,1,277,5,
563574831972970432,Private 1-bed apartment in downtown Victorian home,59962757,David,,Little Portugal,43.64362,-79.4243,Entire home/apt,250,1,19,2022-10-24,2.35,1,7,19,STR-2202-GSQXVG
566663862233338841,New Midtown Condo - Master Room w/ ensuite bthroom,429693303,Michael Madison,,Mount Pleasant West,43.70829,-79.39676,Private room,64,28,5,2022-10-02,0.63,3,365,5,
563685493604570259,Luxury Urban Oasis in a 3br Classic Edwardian,4818522,Michael,,South Parkdale,43.63454,-79.43815,Entire home/apt,225,28,0,,,3,360,0,
566702812860821985,Trendy Condo on Queen West!,446033646,The Duchess,,Little Portugal,43.642967,-79.423218,Entire home/apt,166,28,5,2022-11-30,0.53,1,333,5,Exempt
566752208838754704,Private room/washroom/bathroom in a luxury condo,104373359,Lulu,,Willowdale East,43.77781,-79.41441,Private room,100,28,1,2022-09-24,0.41,1,365,1,STR-2202-GWFDVH
563709991934341490,Maple leaf condos* studio,265093608,Emelia,,Waterfront Communities-The Island,43.64328,-79.38147,Entire home/apt,111,28,0,,,1,361,0,
566789323584262310,Bright spacious 2-bdrm separate unit with parking,31398482,Shayeda,,Bendale,43.75289,-79.24432,Entire home/apt,106,1,42,2022-12-01,4.85,1,306,42,STR-2202-FFBRVB
