"id","host_id.x","price","minimum_nights","number_of_reviews","availability_365","calculated_host_listings_count","host_id.y","host_is_superhost"
26287319,197632896,26,28,7,0,1,197632896,FALSE
26302438,110037459,36,28,5,0,1,110037459,FALSE
26321136,195885330,99,180,0,180,1,195885330,FALSE
26329923,117938405,195,28,5,0,5,117938405,FALSE
26330298,102873691,56,28,3,0,1,102873691,FALSE
26330352,76142891,131,28,0,365,1,76142891,FALSE
26340368,81151274,155,28,212,357,1,81151274,FALSE
26353835,382348126,204,2,64,68,1,382348126,FALSE
26354605,50825583,140,28,20,23,1,50825583,FALSE
26355178,74582,85,28,64,275,4,74582,TRUE
26364530,198263114,500,28,0,0,1,198263114,FALSE
26366179,102145933,57,28,8,0,1,102145933,FALSE
26370203,101217447,30,28,8,0,1,101217447,FALSE
26383614,198393365,71,1,110,351,4,198393365,TRUE
26384590,53640556,112,28,1,0,1,53640556,FALSE
26391198,134908924,80,28,4,0,2,134908924,FALSE
26395861,71594994,66,2,45,351,4,71594994,TRUE
26398979,198303504,50,28,5,0,1,198303504,FALSE
26399944,12999174,200,28,24,332,5,12999174,TRUE
26401035,152638030,299,28,6,0,5,152638030,FALSE
26405219,7308152,323,2,62,10,1,7308152,TRUE
26413622,3018367,150,28,9,0,1,3018367,FALSE
26426102,152638030,69,28,6,0,5,152638030,FALSE
26430084,40129122,39,28,53,33,6,40129122,FALSE
26430089,10202618,252,28,8,0,71,10202618,FALSE
26440688,37520003,39,28,12,64,8,37520003,FALSE
26440800,117938405,95,28,41,0,5,117938405,FALSE
26442366,7901401,200,28,79,247,1,7901401,TRUE
26442575,149273127,500,28,45,88,5,149273127,TRUE
26445173,120262823,700,30,226,105,3,120262823,FALSE
26449340,26489393,38,28,7,347,3,26489393,FALSE
26456004,94325307,60,28,48,175,4,94325307,TRUE
26461874,467690,40,28,1,0,1,467690,FALSE
26471757,4888997,155,28,2,0,1,4888997,FALSE
26472913,199077934,182,28,17,0,1,199077934,FALSE
26474360,187471657,110,28,27,89,1,187471657,TRUE
26488062,32977187,354,1,55,136,9,32977187,FALSE
26489621,64470479,89,28,129,0,3,64470479,TRUE
26492584,191447376,75,28,5,0,1,191447376,FALSE
26499426,32977187,226,1,19,122,9,32977187,FALSE
26501248,44450490,120,28,37,0,2,44450490,FALSE
26526093,56832109,165,28,138,236,1,56832109,FALSE
26526204,42930789,79,28,76,365,2,42930789,FALSE
26529239,35033640,150,28,3,0,1,35033640,FALSE
26551803,38749053,300,28,2,179,1,38749053,FALSE
26555136,3799181,115,28,35,0,3,3799181,TRUE
26555342,4621779,175,28,6,0,1,4621779,FALSE
26561518,24236066,149,28,1,0,1,24236066,FALSE
26562441,3799181,300,28,15,169,3,3799181,TRUE
26563614,40057396,82,30,4,149,1,40057396,FALSE
26563646,84721968,82,28,49,316,14,84721968,TRUE
26569660,199790529,219,28,29,52,1,199790529,TRUE
26570309,151086008,140,28,2,0,1,151086008,FALSE
26570536,17011679,350,28,6,0,1,17011679,FALSE
26572424,199811566,30,28,0,0,1,199811566,FALSE
26574099,136671442,60,30,15,65,6,136671442,FALSE
26588202,52768970,65,28,7,0,1,52768970,FALSE
26594843,184492150,69,28,1,0,4,184492150,FALSE
26595076,184492150,39,28,3,0,4,184492150,FALSE
26595199,184492150,39,28,2,0,4,184492150,FALSE
26599279,199976640,179,2,66,238,1,199976640,FALSE
26632527,6302972,50,28,40,95,1,6302972,FALSE
26640546,201285280,40,28,1,0,1,201285280,FALSE
26640643,50333440,118,28,23,178,1,50333440,FALSE
26665407,37514178,32,30,2,217,20,37514178,TRUE
26669064,50386622,55,28,14,39,6,50386622,FALSE
26686217,32609441,97,28,47,148,2,32609441,FALSE
26687422,139762710,61,28,2,0,10,139762710,FALSE
26687813,200642771,60,28,3,0,1,200642771,FALSE
26688311,18924392,75,28,0,0,2,18924392,FALSE
26688544,59090871,270,28,1,0,1,59090871,FALSE
26688738,135718015,199,28,11,351,38,135718015,FALSE
26689750,139762710,51,28,5,0,10,139762710,FALSE
26692150,19411473,275,28,10,0,2,19411473,FALSE
26704740,200791197,80,28,3,0,2,200791197,FALSE
26706078,200791197,45,28,7,0,2,200791197,FALSE
26708543,102149,150,28,1,83,1,102149,FALSE
26711744,56352189,50,28,7,87,2,56352189,FALSE
26714534,200871036,100,30,2,365,1,200871036,FALSE
26718700,4011001,100,30,35,87,1,4011001,FALSE
26730611,89935433,210,4,9,179,1,89935433,TRUE
26741038,196875971,56,28,2,88,1,196875971,FALSE
26741198,201074813,93,28,44,0,1,201074813,FALSE
26741649,201078255,149,28,87,61,1,201078255,FALSE
26742233,69342472,250,28,3,0,2,69342472,FALSE
26742439,177150883,68,28,48,28,2,177150883,FALSE
26743230,201089891,80,28,48,42,2,201089891,FALSE
26746164,201103629,500,31,129,90,1,201103629,TRUE
26754964,71257392,47,28,13,96,3,71257392,TRUE
26775689,145797291,110,28,4,0,1,145797291,FALSE
26776753,112315790,86,2,252,158,1,112315790,FALSE
26778174,2670503,125,2,20,60,1,2670503,FALSE
26778833,201259834,70,28,26,339,3,201259834,FALSE
26782481,846505,218,2,139,25,50,846505,FALSE
26788213,134514729,400,28,18,212,1,134514729,TRUE
26810337,13066292,100,28,75,338,7,13066292,FALSE
26812360,15786474,120,28,13,0,1,15786474,FALSE
26814851,108134394,186,28,171,174,1,108134394,FALSE
26817665,8761378,80,60,2,54,2,8761378,FALSE
26818580,48008026,25,28,5,0,1,48008026,FALSE
26845186,25670907,215,28,16,33,1,25670907,FALSE
26847558,196682078,219,28,37,0,2,196682078,TRUE
26847746,201918847,180,28,0,0,1,201918847,FALSE
26861974,58864546,45,28,18,33,1,58864546,FALSE
26871921,202106034,114,28,31,0,1,202106034,FALSE
26873071,4976043,61,28,5,29,4,4976043,TRUE
26876796,202147429,213,1,62,87,1,202147429,FALSE
26878175,516206,130,28,287,143,3,516206,TRUE
26889447,184068833,379,28,158,365,1,184068833,TRUE
26889738,202268150,750,28,1,173,1,202268150,FALSE
26900626,202359572,225,28,81,0,1,202359572,FALSE
26916211,90435104,250,28,2,0,1,90435104,FALSE
26919610,22909850,100,28,5,0,1,22909850,FALSE
26925372,202601893,120,28,10,364,1,202601893,FALSE
26931357,173301772,209,28,109,325,1,173301772,FALSE
26941295,201259834,39,28,22,339,3,201259834,FALSE
26941541,201259834,35,28,17,339,3,201259834,FALSE
26945840,28023967,84,28,1,0,2,28023967,FALSE
26947008,202755104,64,28,30,0,1,202755104,FALSE
26949029,5837974,83,28,72,125,1,5837974,TRUE
26951759,99389122,99,28,2,364,3,99389122,FALSE
26952678,202802065,151,28,2,0,1,202802065,FALSE
26954132,139177676,188,29,4,0,2,139177676,FALSE
26956370,123681217,160,28,0,0,1,123681217,FALSE
26958048,138765302,109,28,144,0,1,138765302,FALSE
26959390,194094904,55,30,32,144,1,194094904,TRUE
26966276,192849470,200,28,17,0,4,192849470,FALSE
26966679,192849470,225,28,15,0,4,192849470,FALSE
26967105,192849470,150,28,5,0,4,192849470,FALSE
26967597,192849470,175,28,8,0,4,192849470,FALSE
26974225,70206444,75,28,5,0,1,70206444,FALSE
26993337,203094784,150,120,1,0,1,203094784,FALSE
26994730,9171843,78,28,37,0,1,9171843,FALSE
26997070,13494275,175,28,28,0,1,13494275,FALSE
26999075,178515756,465,28,3,0,1,178515756,FALSE
27000386,21018478,55,28,3,0,1,21018478,FALSE
27005359,29328171,79,90,34,90,1,29328171,FALSE
27021289,114088230,118,1,87,193,1,114088230,TRUE
27027405,34476426,125,28,18,0,1,34476426,FALSE
27028688,846505,283,5,48,137,50,846505,FALSE
27030294,91382108,76,29,4,231,3,91382108,FALSE
27030348,7051199,386,2,22,213,1,7051199,FALSE
27046977,148448687,500,28,1,0,1,148448687,FALSE
27053669,10202618,152,28,39,190,71,10202618,FALSE
27061985,203629691,30,28,26,188,2,203629691,FALSE
27080362,15833724,120,28,36,0,3,15833724,FALSE
27080392,199771941,256,28,30,0,1,199771941,FALSE
27083607,203798747,80,28,1,0,2,203798747,FALSE
27083688,16459279,181,28,56,202,1,16459279,FALSE
27094044,29395026,50,28,38,17,6,29395026,FALSE
27097448,34974050,229,30,17,179,8,34974050,FALSE
27097530,34974050,249,28,15,364,8,34974050,FALSE
27102693,15833724,150,28,39,0,3,15833724,FALSE
27107108,33438696,240,28,11,0,1,33438696,FALSE
27109969,146130,271,28,0,89,1,146130,FALSE
27112118,103167271,100,28,2,0,1,103167271,FALSE
27112191,204072487,40,28,2,0,1,204072487,FALSE
27114177,129641922,48,28,50,185,3,129641922,TRUE
27122138,9361662,115,28,1,0,1,9361662,FALSE
27127495,55442,326,28,1,48,22,55442,FALSE
27130698,71558965,95,28,2,0,1,71558965,FALSE
27134847,204268551,85,28,0,0,1,204268551,FALSE
27139893,204334748,178,28,1,0,1,204334748,FALSE
27157239,59775247,231,3,0,122,1,59775247,FALSE
27162299,204508588,200,28,57,90,1,204508588,FALSE
27171233,162759914,55,28,1,0,1,162759914,FALSE
27172198,1379518,91,28,12,0,1,1379518,FALSE
27190368,17430748,94,28,3,0,3,17430748,FALSE
27190731,2592493,150,28,0,0,1,2592493,FALSE
27198494,59727494,120,28,2,0,1,59727494,FALSE
27199776,204824281,98,28,66,0,3,204824281,FALSE
27204336,204867140,250,28,3,0,1,204867140,FALSE
27227036,21868614,47,29,7,243,4,21868614,FALSE
27231025,184498350,69,3,17,142,3,184498350,FALSE
27239887,21731627,100,28,2,0,1,21731627,FALSE
27252358,205158924,90,29,29,67,1,205158924,TRUE
27252861,41462202,45,28,0,0,1,41462202,FALSE
27262053,124573524,82,28,30,225,1,124573524,TRUE
27262564,32977187,349,28,71,87,9,32977187,FALSE
27278618,126841783,102,1,191,204,3,126841783,TRUE
27287230,205561445,56,1,102,0,1,205561445,FALSE
27288686,146226441,89,29,107,4,34,146226441,FALSE
27289776,457082,99,2,98,23,1,457082,TRUE
27289792,205579135,78,28,40,0,1,205579135,FALSE
27304820,85109485,220,28,11,365,12,85109485,TRUE
27307483,79717545,217,28,37,0,1,79717545,FALSE
27311030,2326374,400,3,13,356,1,2326374,FALSE
27327623,1569948,189,28,197,76,2,1569948,TRUE
27331586,946248,250,3,100,24,1,946248,TRUE
27336751,205997755,107,28,8,0,1,205997755,FALSE
27357382,206160593,125,28,0,0,1,206160593,FALSE
27359060,206173079,200,28,0,0,1,206173079,FALSE
27362038,198821369,150,180,2,140,1,198821369,FALSE
27363175,206207030,125,28,75,254,3,206207030,FALSE
27363487,138906901,72,28,56,0,2,138906901,FALSE
27373715,7858163,400,2,113,66,4,7858163,TRUE
27385125,189625567,389,28,2,0,1,189625567,FALSE
27393330,206440886,128,28,23,0,1,206440886,FALSE
27394074,182414256,134,28,82,0,1,182414256,FALSE
27398825,94329799,99,28,23,6,3,94329799,TRUE
27399365,193521328,110,28,5,363,1,193521328,FALSE
27402375,206509390,40,28,12,0,1,206509390,FALSE
27403613,9324394,290,4,7,54,1,9324394,FALSE
27403904,22131656,230,28,1,0,1,22131656,FALSE
27404398,1846603,75,28,4,280,1,1846603,FALSE
27404412,27900495,139,31,16,68,1,27900495,FALSE
27404790,99807446,28,28,2,0,3,99807446,FALSE
27405305,184498350,66,28,11,304,3,184498350,FALSE
27405406,206534142,135,28,176,80,1,206534142,TRUE
27405795,184498350,58,28,10,0,3,184498350,FALSE
27405873,25011309,119,28,2,0,1,25011309,FALSE
27409364,34974050,313,28,8,0,8,34974050,FALSE
27416414,159262618,55,3,0,89,1,159262618,FALSE
27427600,157267017,339,28,78,89,2,157267017,FALSE
27434650,3068938,95,28,14,0,2,3068938,FALSE
27438371,206780523,250,28,11,0,1,206780523,FALSE
27451635,203505081,55,28,6,0,4,203505081,FALSE
27453032,30062696,68,360,0,365,4,30062696,FALSE
27454496,206884960,80,28,191,341,4,206884960,TRUE
27458737,206913578,149,28,5,0,1,206913578,FALSE
27470998,141417092,82,28,18,0,1,141417092,FALSE
27471230,198049731,59,28,42,286,1,198049731,FALSE
27484164,99261429,350,28,0,0,1,99261429,FALSE
27492729,85109485,160,30,15,299,12,85109485,TRUE
27496717,122485337,232,28,0,0,1,122485337,FALSE
27497634,12569911,799,28,12,179,1,12569911,FALSE
27504834,207357679,214,30,7,90,1,207357679,FALSE
27509767,135933908,125,30,41,6,2,135933908,FALSE
27511017,207438989,90,28,64,0,1,207438989,FALSE
27521742,207551649,160,30,18,34,1,207551649,FALSE
27524110,207578246,42,28,8,179,2,207578246,TRUE
27525463,25479238,150,4,73,179,1,25479238,TRUE
27529364,207649490,200,28,123,230,1,207649490,FALSE
27529429,30062696,68,360,1,365,4,30062696,FALSE
27529894,48728564,50,28,2,0,1,48728564,FALSE
27548751,205787540,42,28,37,0,6,205787540,FALSE
27549417,205787540,65,28,13,0,6,205787540,FALSE
27549705,205787540,48,28,57,0,6,205787540,FALSE
27551340,45468979,125,28,35,265,1,45468979,FALSE
27570674,208018084,60,28,48,88,8,208018084,FALSE
27573716,27350563,19,28,1,0,1,27350563,FALSE
27575133,1249108,50,28,23,0,1,1249108,FALSE
27576823,208071505,100,28,0,0,1,208071505,FALSE
27578429,60536939,165,28,22,0,1,60536939,FALSE
27581133,208108211,109,28,38,0,1,208108211,FALSE
27592884,18344423,50,28,3,0,1,18344423,FALSE
27595593,97135982,45,28,5,64,1,97135982,FALSE
27597691,149578107,246,28,20,178,1,149578107,FALSE
27598339,43385063,96,28,208,337,4,43385063,FALSE
27599491,208253452,100,28,27,0,2,208253452,FALSE
27600820,172645858,250,28,1,0,1,172645858,FALSE
27604257,122085458,47,28,10,365,12,122085458,TRUE
27606464,208308875,154,2,6,14,1,208308875,FALSE
27607446,14021635,133,30,18,13,1,14021635,TRUE
27607951,3483405,220,5,5,0,1,3483405,TRUE
27611432,208352457,110,28,11,0,1,208352457,FALSE
27612911,208018084,60,28,56,25,8,208018084,FALSE
27613500,105962592,195,28,48,170,2,105962592,FALSE
27622907,49824436,121,7,3,143,2,49824436,TRUE
27623144,43592256,150,28,5,363,1,43592256,FALSE
27629330,208496728,104,28,45,9,4,208496728,TRUE
27638920,208018084,60,7,72,2,8,208018084,FALSE
27640141,2343887,90,30,47,106,2,2343887,TRUE
27647117,96809956,45,28,4,0,1,96809956,FALSE
27647509,179249078,80,28,9,0,1,179249078,FALSE
27653375,135718015,508,28,20,180,38,135718015,FALSE
27658681,134949475,170,2,50,353,1,134949475,TRUE
27675456,141030429,54,28,3,64,4,141030429,TRUE
27677502,13813543,173,28,19,166,1,13813543,TRUE
27690036,46408632,219,6,22,14,2,46408632,TRUE
27692483,13746468,115,28,13,177,1,13746468,FALSE
27694920,29732268,150,28,104,179,3,29732268,FALSE
27695910,209068050,51,28,6,0,1,209068050,FALSE
27700633,190495083,21,28,0,0,1,190495083,FALSE
27704154,12033867,199,28,8,365,17,12033867,FALSE
27704943,111539347,80,28,11,0,1,111539347,FALSE
27724908,209314766,900,28,11,179,1,209314766,FALSE
27725239,209274705,79,30,4,181,1,209274705,FALSE
27733673,16307111,1350,3,25,350,1,16307111,FALSE
27734993,209399200,75,28,5,0,1,209399200,FALSE
27748686,209499261,90,180,19,365,1,209499261,FALSE
27759221,2724405,120,2,59,304,2,2724405,TRUE
27759317,18984137,100,28,6,0,3,18984137,FALSE
27761046,7793831,150,90,5,0,1,7793831,FALSE
27761289,9586202,1000,28,3,0,1,9586202,FALSE
27762977,180058023,139,7,63,0,2,180058023,FALSE
27774048,1385599,279,2,76,173,1,1385599,FALSE
27776131,201393456,400,1,95,0,1,201393456,FALSE
27779077,209528623,145,3,28,0,1,209528623,FALSE
27780558,201089891,146,31,45,33,2,201089891,FALSE
27783522,42930789,77,28,134,337,2,42930789,FALSE
27785737,23956976,115,28,162,0,2,23956976,FALSE
27787978,21380987,66,28,5,0,2,21380987,FALSE
27797167,203505081,55,28,5,0,4,203505081,FALSE
27807353,207873946,205,28,42,0,1,207873946,FALSE
27808101,117938405,750,28,0,0,5,117938405,FALSE
27811249,10292009,120,28,24,0,1,10292009,FALSE
27826009,17410774,130,28,2,0,1,17410774,FALSE
27827073,1569948,285,28,9,84,2,1569948,TRUE
27831815,35028799,495,28,7,179,1,35028799,FALSE
27832397,34233250,90,2,80,5,1,34233250,TRUE
27834504,210192306,150,28,10,0,1,210192306,FALSE
27835179,18984137,100,28,5,0,3,18984137,FALSE
27835763,210204725,100,28,35,0,1,210204725,FALSE
27838056,26602057,50,1,48,23,2,26602057,FALSE
27847196,18984137,300,28,8,0,3,18984137,FALSE
27854767,30363957,50,28,3,0,1,30363957,FALSE
27875720,51070968,81,29,96,248,7,51070968,TRUE
27877707,72393986,150,28,16,0,1,72393986,FALSE
27898676,67544227,32,29,17,0,4,67544227,FALSE
27899203,210745137,100,28,13,365,2,210745137,FALSE
27900641,87560063,115,28,0,0,1,87560063,FALSE
27901848,51598323,89,28,23,0,1,51598323,FALSE
27902372,115954043,65,14,3,177,2,115954043,TRUE
27903533,135029869,111,28,11,148,2,135029869,TRUE
27906221,1843167,82,14,44,61,1,1843167,TRUE
27920693,206213810,115,31,2,248,2,206213810,FALSE
27925541,203505081,120,28,4,0,4,203505081,FALSE
27926611,210111422,160,28,24,0,1,210111422,FALSE
27928162,105618845,230,118,37,339,7,105618845,TRUE
27934429,55430413,196,28,66,147,3,55430413,TRUE
27935352,89164066,220,3,77,12,2,89164066,TRUE
27937791,40659047,60,28,0,0,1,40659047,FALSE
27939634,69304724,165,28,104,90,11,69304724,TRUE
27946588,118801588,95,2,96,163,1,118801588,TRUE
27963052,211211708,55,1,8,219,3,211211708,FALSE
27980430,167034435,209,28,195,364,24,167034435,FALSE
27983247,47704704,350,28,0,0,1,47704704,FALSE
27983780,2480901,419,28,23,179,1,2480901,FALSE
27989424,211211708,50,1,9,8,3,211211708,FALSE
27991870,49028111,89,28,23,80,2,49028111,TRUE
28007203,4587469,149,28,35,0,1,4587469,FALSE
28009942,55605658,32,28,2,0,1,55605658,FALSE
28025372,188721244,34,28,22,0,1,188721244,FALSE
28030186,211721649,90,28,4,0,1,211721649,FALSE
28031834,1614087,420,28,11,360,2,1614087,TRUE
28034758,82208024,55,28,3,47,5,82208024,TRUE
28045275,75951158,286,28,1,0,1,75951158,FALSE
28046490,111062517,100,28,2,0,1,111062517,FALSE
28047686,41320319,149,28,6,0,1,41320319,FALSE
28048717,82208024,71,3,43,54,5,82208024,TRUE
28056759,106420029,190,28,45,122,1,106420029,TRUE
28068911,49752746,250,7,3,146,1,49752746,FALSE
28080711,25510910,100,28,5,0,1,25510910,FALSE
28084379,24942518,156,28,0,0,1,24942518,FALSE
28085903,157091143,100,28,61,0,1,157091143,FALSE
28095223,212223183,211,28,34,0,2,212223183,FALSE
28098745,124577870,120,28,1,0,1,124577870,FALSE
28100046,69834500,118,28,236,100,1,69834500,TRUE
28101659,21683340,120,28,25,0,3,21683340,FALSE
28103918,12357872,117,28,51,142,3,12357872,TRUE
28104464,73304363,110,28,3,0,1,73304363,FALSE
28104921,1660613,132,30,12,280,2,1660613,FALSE
28108822,130511153,125,28,44,0,1,130511153,FALSE
28108856,205787540,48,28,20,0,6,205787540,FALSE
28109472,205787540,48,28,70,0,6,205787540,FALSE
28109908,12587911,115,28,41,0,1,12587911,FALSE
28110009,53098858,40,75,2,356,1,53098858,FALSE
28110595,23636592,179,28,18,0,1,23636592,FALSE
28130345,62546462,139,28,61,337,2,62546462,FALSE
28130977,23132290,99,28,35,173,2,23132290,FALSE
28133509,67544227,40,28,1,0,4,67544227,FALSE
28147352,212607081,140,28,0,0,1,212607081,FALSE
28147906,119352112,245,28,3,326,4,119352112,FALSE
28152137,212642921,35,28,7,0,3,212642921,FALSE
28153987,2220189,109,28,0,365,1,2220189,FALSE
28156095,212671874,60,28,24,0,1,212671874,FALSE
28158263,24236887,110,28,25,0,1,24236887,FALSE
28177407,149681848,70,28,0,89,1,149681848,FALSE
28178668,35603304,32,28,25,0,2,35603304,FALSE
28180028,31652936,105,1,2,66,1,31652936,FALSE
28180105,13567946,85,28,10,0,1,13567946,FALSE
28181919,8177049,130,28,83,251,3,8177049,TRUE
28194512,36295486,125,3,27,0,1,36295486,TRUE
28198406,212642921,30,28,6,0,3,212642921,FALSE
28198440,198393365,71,1,176,336,4,198393365,TRUE
28201779,32232649,73,2,164,330,5,32232649,FALSE
28202418,213010584,55,28,32,155,1,213010584,TRUE
28204918,213032222,120,28,64,179,1,213032222,FALSE
28217940,82208024,65,28,1,0,5,82208024,TRUE
28219387,83380695,96,1,55,22,1,83380695,TRUE
28228730,213226836,107,29,179,164,1,213226836,TRUE
28229518,198393365,71,28,105,308,4,198393365,TRUE
28229838,16014326,91,3,77,154,2,16014326,FALSE
28239139,213294343,167,28,185,177,1,213294343,TRUE
28242742,58635739,91,31,20,0,2,58635739,FALSE
28246537,23289919,250,28,4,0,1,23289919,FALSE
28251951,36670539,100,28,17,0,1,36670539,FALSE
28255238,213413216,60,2,86,10,1,213413216,FALSE
28260937,88230046,165,28,0,0,1,88230046,FALSE
28262795,152638030,69,28,3,0,5,152638030,FALSE
28264606,51016161,268,1,452,72,2,51016161,TRUE
28271554,84696701,106,3,512,1,1,84696701,FALSE
28273239,213530445,165,30,0,0,1,213530445,FALSE
28276172,846505,213,2,125,165,50,846505,FALSE
28276491,213551885,149,30,1,0,1,213551885,FALSE
28276761,213216342,57,28,55,0,4,213216342,FALSE
28281505,212873894,80,29,61,25,1,212873894,FALSE
28283233,213216342,47,28,12,0,4,213216342,FALSE
28283405,213216342,53,28,101,0,4,213216342,FALSE
28283510,213216342,42,28,15,0,4,213216342,FALSE
28287136,61323744,100,28,10,97,1,61323744,FALSE
28289675,213646313,59,180,23,90,1,213646313,FALSE
28306264,53651007,130,28,21,179,1,53651007,FALSE
28306794,349619,100,28,1,88,1,349619,FALSE
28307356,1376009,300,28,4,0,1,1376009,FALSE
28312549,32768681,109,28,184,131,6,32768681,TRUE
28315642,2466124,750,28,1,180,1,2466124,FALSE
28318285,106925093,120,28,6,0,1,106925093,FALSE
28330956,23550380,140,28,19,0,1,23550380,FALSE
28336416,50551745,99,30,72,156,3,50551745,FALSE
28340219,38084605,160,90,0,359,1,38084605,FALSE
28341951,208098170,60,28,4,179,1,208098170,FALSE
28345128,214030250,60,28,105,176,3,214030250,FALSE
28349844,36799038,99,1,98,354,3,36799038,FALSE
28356847,83307611,46,28,137,65,2,83307611,FALSE
28361291,186646215,647,28,10,180,1,186646215,FALSE
28364762,21817116,100,28,11,0,1,21817116,FALSE
28366715,96693289,41,31,2,341,12,96693289,FALSE
28367119,152968236,149,28,22,0,1,152968236,FALSE
28367206,60303949,149,28,4,0,1,60303949,FALSE
28369220,36175659,199,28,56,38,1,36175659,FALSE
28383831,73844473,95,28,75,137,1,73844473,TRUE
28385634,21091617,45,28,0,0,1,21091617,FALSE
28387348,214314596,160,28,0,0,1,214314596,FALSE
28392597,8057983,70,28,0,0,1,8057983,FALSE
28400799,16927439,120,28,34,180,1,16927439,FALSE
28407810,30493990,105,28,2,0,1,30493990,FALSE
28409061,203105323,340,3,21,238,1,203105323,TRUE
28409753,46213442,250,30,0,0,1,46213442,FALSE
